Latitude,Longitude,Month,Mean Power Proportion,SW_DWN,LW_DWN,SW_DIFF,SW_DNI,Cloud,Clearness,Humidity,Precipitation,Temp
34.65,-117.75,sep,0.28138215665612926,6.37,7.76,1.07,8.8,15.64,0.72,26.97,0.17,22.75
34.65,-117.75,oct,0.19810455689124962,4.91,6.96,0.91,7.85,24.22,0.69,43.62,0.09,14.91
34.65,-117.75,oct,0.2546285563751317,4.91,6.96,0.91,7.85,24.22,0.69,43.62,0.09,14.91
34.65,-117.75,nov,0.18205060106234272,3.77,6.77,0.87,6.83,32.21,0.68,39.17,0.04,11.89
34.65,-117.75,nov,0.22475851773796982,3.77,6.77,0.87,6.83,32.21,0.68,39.17,0.04,11.89
34.65,-117.75,dec,0.1661231478892927,3.2,6.25,0.82,6.28,36.12,0.67,45.43,0.37,6.39
34.65,-117.75,dec,0.20818471197752017,3.2,6.25,0.82,6.28,36.12,0.67,45.43,0.37,6.39
37.65,-121.75,jan,0.10117237442922375,2.33,6.94,1.08,3.42,54.89,0.5,88.5,2.6,8.23
37.65,-121.75,feb,0.14238013698630136,3.64,6.77,1.09,5.64,39.1,0.59,82.35,1.8,9.06
37.65,-121.75,mar,0.14254414003044136,3.98,7.19,2.12,3.58,73.23,0.49,86.13,4.78,7.86
37.65,-121.75,apr,0.159908168442415,4.94,7.58,2.12,4.31,62.98,0.5,86.08,3.35,11.36
37.65,-121.75,may,0.22444622019279553,7.73,7.26,1.65,9.2,23.6,0.7,80.97,0.58,14.2
37.65,-121.75,jun,0.2303945966514459,8.05,7.7,1.57,9.62,22.69,0.7,70.78,0.03,18.18
37.65,-121.75,jul,0.2299222475900558,8.21,7.93,1.25,10.28,11.67,0.73,58.72,0.0,21.76
37.65,-121.75,aug,0.21776623541349566,7.56,7.59,1.0,10.25,9.33,0.74,62.72,0.0,19.25
37.65,-121.75,sep,0.19982965499746322,6.08,7.5,1.08,8.5,12.6,0.71,58.87,0.03,18.75
37.65,-121.75,oct,0.16278500761035006,4.35,7.32,0.98,6.95,23.67,0.65,60.82,0.19,15.32
37.65,-121.75,nov,0.11292757483510907,2.66,7.29,1.0,4.45,50.34,0.53,80.41,1.28,11.27
37.65,-121.75,dec,0.09526585489599187,2.23,6.8,0.87,3.99,50.49,0.53,72.95,2.35,7.9
35.85,-120.55,jan,0.1369458904109589,3.0,6.74,1.1,4.91,44.01,0.6,80.96,3.33,8.21
35.85,-120.55,feb,0.16710753424657535,4.14,6.74,1.13,6.48,39.09,0.64,69.42,1.42,10.07
35.85,-120.55,mar,0.15840677321156774,4.38,6.98,2.13,4.32,64.87,0.53,81.73,3.44,7.48
35.85,-120.55,apr,0.17000525114155252,5.21,7.49,2.18,4.77,58.25,0.52,81.01,2.65,11.88
35.85,-120.55,may,0.21814345509893457,7.51,7.42,1.75,8.63,26.96,0.68,60.91,0.99,18.09
35.85,-120.55,jun,0.22228234398782343,8.04,7.98,1.61,9.43,25.2,0.7,42.84,0.05,24.36
35.85,-120.55,jul,0.2157217656012176,7.84,8.6,1.61,9.03,22.19,0.7,31.16,0.23,29.16
35.85,-120.55,aug,0.2175124048706241,7.4,7.81,1.2,9.62,18.24,0.72,39.2,0.04,24.17
35.85,-120.55,sep,0.21010167427701673,6.09,7.79,1.19,8.1,19.47,0.69,36.38,0.04,22.69
35.85,-120.55,oct,0.16612747336377476,4.42,7.36,1.04,6.77,29.98,0.63,49.08,0.24,16.72
35.85,-120.55,nov,0.1582460426179604,3.41,7.14,0.97,5.86,35.95,0.64,63.94,0.33,12.61
35.85,-120.55,dec,0.12938736681887367,2.65,6.75,0.88,4.91,41.35,0.58,61.21,1.48,8.83
32.95,-115.35,jan,0.2036659402241594,3.81,6.79,0.87,6.88,28.97,0.69,41.04,0.13,13.64
32.95,-115.35,feb,0.22960979659609795,4.54,7.12,1.44,6.3,46.34,0.66,31.79,0.31,16.41
32.95,-115.35,mar,0.2528230074719801,5.66,7.22,1.73,6.71,46.78,0.66,50.08,0.73,15.07
32.95,-115.35,apr,0.29725145288501453,7.27,7.57,1.48,8.77,25.19,0.72,43.94,0.24,19.99
32.95,-115.35,may,0.30257082814445824,8.24,8.31,1.39,9.94,18.95,0.74,33.45,0.22,27.09
32.95,-115.35,jun,0.2813184931506849,8.04,9.17,1.63,9.06,24.58,0.7,24.67,0.02,33.55
32.95,-115.35,jul,0.2740016604400166,7.39,10.26,1.91,7.7,36.11,0.66,29.86,0.07,37.16
32.95,-115.35,aug,0.2684936695724367,7.47,9.54,1.19,9.33,19.47,0.72,28.7,0.1,33.93
32.95,-115.35,sep,0.27184542341220425,6.37,9.0,1.18,8.42,17.52,0.7,28.12,0.09,30.88
32.95,-115.35,oct,0.2450809464508095,5.21,7.93,0.96,7.96,24.95,0.71,37.55,0.38,22.91
32.95,-115.35,nov,0.2186293586550436,4.03,7.5,0.88,7.04,27.45,0.69,34.34,0.02,19.18
32.95,-115.35,dec,0.1968376400996264,3.44,6.73,0.82,6.54,28.56,0.68,36.68,0.14,12.69
33.25,-117.25,jan,0.15016708177667082,3.56,6.9,0.88,6.3,30.59,0.66,61.1,0.96,13.02
33.25,-117.25,feb,0.17135533416355334,4.38,7.11,1.43,6.15,45.29,0.65,55.37,1.68,14.12
33.25,-117.25,mar,0.16522415940224158,5.05,7.19,1.94,5.39,56.51,0.59,71.19,1.98,11.59
33.25,-117.25,apr,0.19158156911581567,5.95,7.57,2.02,6.09,46.37,0.59,72.82,1.4,14.22
33.25,-117.25,may,0.17549086757990867,6.43,8.21,2.08,6.28,51.8,0.58,70.26,0.43,17.56
33.25,-117.25,jun,0.18683167289331673,7.14,8.43,1.87,7.43,41.94,0.62,60.62,0.04,21.77
33.25,-117.25,jul,0.2046357409713574,7.32,8.81,1.88,7.6,32.34,0.65,58.49,0.27,25.66
33.25,-117.25,aug,0.20191261934412622,7.26,8.27,1.31,8.78,24.35,0.7,59.24,0.01,22.61
33.25,-117.25,sep,0.19851494396014946,6.1,8.16,1.31,7.7,23.89,0.68,55.24,0.09,22.11
33.25,-117.25,oct,0.16066002490660025,4.6,7.75,1.18,6.52,32.19,0.63,61.7,0.14,18.05
33.25,-117.25,nov,0.15097862183478622,3.68,7.52,0.97,6.22,32.34,0.65,54.04,0.14,17.21
33.25,-117.25,dec,0.14285595682855956,3.22,6.87,0.86,6.0,26.46,0.65,52.14,0.67,13.36
33.75,-118.25,jan,0.1326359064543996,3.4,7.32,1.1,5.46,45.9,0.63,57.5,1.21,11.68
33.75,-118.25,feb,0.158047173886215,4.18,7.52,1.59,5.45,57.34,0.62,48.58,1.96,13.2
33.75,-118.25,mar,0.17478310502283104,5.13,7.44,2.08,5.45,62.99,0.6,70.07,2.27,10.38
33.75,-118.25,apr,0.1800630939158336,5.92,7.89,2.41,5.57,57.48,0.59,72.61,1.72,13.4
33.75,-118.25,may,0.1681196778970752,5.58,8.73,2.52,4.21,73.08,0.5,64.43,0.57,18.15
33.75,-118.25,jun,0.1851956065654696,6.32,8.95,2.68,5.21,65.88,0.55,54.18,0.02,22.77
33.75,-118.25,jul,0.20911051462421323,7.04,9.06,2.68,6.17,53.34,0.63,49.27,0.07,26.73
33.75,-118.25,aug,0.2049466247068987,6.79,8.81,2.26,6.53,50.52,0.66,50.94,0.0,23.16
33.75,-118.25,sep,0.18804455140071577,5.6,8.61,1.95,5.91,47.76,0.62,44.91,0.04,22.61
33.75,-118.25,oct,0.16260613353079106,4.5,8.18,1.51,5.69,45.9,0.62,54.99,0.07,17.73
33.75,-118.25,nov,0.14160048747377516,3.53,7.87,1.17,5.49,41.97,0.62,45.51,0.13,16.48
33.75,-118.25,dec,0.1260965074663705,3.15,7.32,0.98,5.52,38.13,0.64,48.34,0.63,11.95
34.25,-119.05,jan,0.14572694063926941,3.24,6.59,0.96,5.75,35.47,0.62,65.17,1.82,7.83
34.25,-119.05,feb,0.17870456621004568,4.26,6.73,1.19,6.59,40.17,0.64,51.78,2.1,9.81
34.25,-119.05,mar,0.17726392694063925,4.6,6.86,1.95,4.97,60.52,0.55,71.65,2.62,7.43
34.25,-119.05,apr,0.17271232876712334,5.67,7.32,2.09,5.7,51.52,0.57,72.87,2.51,11.56
34.25,-119.05,may,0.17683698630136988,6.9,7.68,1.83,7.72,38.73,0.62,59.8,0.64,18.25
34.25,-119.05,jun,0.19182283105022832,7.57,8.15,1.77,8.58,30.61,0.66,44.22,0.0,24.1
34.25,-119.05,jul,0.2148675799086758,7.69,8.69,1.66,8.88,25.65,0.68,33.66,0.04,29.13
34.25,-119.05,aug,0.21344840182648406,7.57,7.67,1.14,9.97,13.98,0.73,35.59,0.01,24.6
34.25,-119.05,sep,0.20332602739726024,6.17,7.77,1.34,8.0,21.5,0.69,32.03,0.02,22.91
34.25,-119.05,oct,0.1741625570776255,4.74,7.17,1.02,7.34,24.03,0.67,48.3,0.18,15.64
34.25,-119.05,nov,0.15889634703196348,3.65,7.03,0.92,6.45,29.93,0.66,46.15,0.11,13.02
34.25,-119.05,dec,0.14157031963470318,2.99,6.58,0.82,5.85,32.68,0.63,53.43,0.76,7.93
32.95,-117.15,jan,0.14398753073410606,3.58,7.34,1.19,5.67,45.06,0.65,57.94,0.84,10.72
32.95,-117.15,feb,0.16910256410256413,4.18,7.56,1.69,5.42,61.36,0.61,51.24,1.74,12.4
32.95,-117.15,mar,0.16816824727783633,5.21,7.53,2.23,5.5,66.52,0.61,71.48,2.22,9.86
32.95,-117.15,apr,0.18764664559185107,6.12,7.88,2.4,5.91,57.47,0.6,70.28,1.22,13.06
32.95,-117.15,may,0.16640323147172462,5.29,8.74,2.58,3.83,75.56,0.48,61.7,0.27,18.15
32.95,-117.15,jun,0.18128292939936777,6.15,9.01,2.94,4.61,75.19,0.54,46.71,0.03,23.55
32.95,-117.15,jul,0.18315244116613982,6.59,9.2,2.98,5.33,64.12,0.59,46.12,0.32,27.86
32.95,-117.15,aug,0.18662363891815945,6.63,9.03,2.65,6.25,67.2,0.64,48.11,0.03,24.05
32.95,-117.15,sep,0.1925070249385318,5.56,8.79,2.33,5.48,59.14,0.61,44.17,0.12,23.23
32.95,-117.15,oct,0.15334035827186512,4.43,8.26,1.65,5.36,51.46,0.6,57.45,0.29,16.79
32.95,-117.15,nov,0.14561292588689848,3.45,8.12,1.45,4.81,54.29,0.59,49.13,0.15,15.74
32.95,-117.15,dec,0.13881366350544433,3.27,7.34,1.01,5.73,35.23,0.64,50.62,0.73,10.58
38.05,-122.15,jan,0.09628957382039574,2.17,7.01,1.04,3.16,60.71,0.48,88.24,2.24,8.35
38.05,-122.15,feb,0.13806418061897513,3.49,6.77,0.98,5.71,40.8,0.58,81.51,1.27,9.35
38.05,-122.15,mar,0.13650164890918315,3.6,7.17,1.91,3.28,75.43,0.45,83.91,3.78,8.58
38.05,-122.15,apr,0.16414231354642317,4.76,7.61,2.08,4.09,65.59,0.49,83.89,2.72,12.24
38.05,-122.15,may,0.22209246575342467,7.29,7.48,1.8,8.36,31.18,0.66,74.74,0.51,16.17
38.05,-122.15,jun,0.22533599695585999,7.79,7.97,1.65,9.16,27.85,0.67,66.66,0.01,19.75
38.05,-122.15,jul,0.22688381532217144,8.2,8.14,1.2,10.49,12.59,0.73,57.19,0.0,22.74
38.05,-122.15,aug,0.20883346017250126,7.32,7.8,1.12,9.79,14.34,0.72,62.8,0.0,20.03
38.05,-122.15,sep,0.1893527397260274,5.87,7.8,1.16,8.19,19.26,0.69,59.06,0.0,19.27
38.05,-122.15,oct,0.14835147133434803,4.08,7.39,1.01,6.54,28.38,0.62,59.13,0.21,15.69
38.05,-122.15,nov,0.1076421867072552,2.51,7.3,1.04,4.01,54.16,0.52,78.55,1.15,11.61
38.05,-122.15,dec,0.09067491121258245,2.04,6.83,0.77,3.78,55.64,0.5,73.24,2.17,7.64
33.75,-115.45,jan,0.16532252877998585,3.72,6.61,0.85,6.74,26.86,0.69,37.76,0.09,9.99
33.75,-115.45,feb,0.187030355649881,4.6,6.89,1.34,6.72,39.24,0.68,26.21,0.1,12.72
33.75,-115.45,mar,0.1986037687311081,5.55,7.02,1.81,6.5,45.33,0.65,43.94,0.15,12.04
33.75,-115.45,apr,0.2309569747250627,7.32,7.38,1.43,9.03,21.49,0.73,37.71,0.07,17.56
33.75,-115.45,may,0.22625715480095185,8.26,8.16,1.38,10.07,17.06,0.74,24.27,0.09,25.61
33.75,-115.45,jun,0.2026438999292559,8.13,8.95,1.66,9.21,23.27,0.71,19.25,0.02,31.23
33.75,-115.45,jul,0.19736188822432313,7.56,10.12,1.84,8.06,37.16,0.67,28.4,0.16,34.66
33.75,-115.45,aug,0.2042422342272815,7.61,9.18,1.07,9.83,13.25,0.73,25.25,0.42,31.41
33.75,-115.45,sep,0.2093639462344845,6.42,8.73,1.12,8.64,16.27,0.72,24.33,0.11,27.75
33.75,-115.45,oct,0.18676088494436943,5.1,7.75,0.95,7.89,21.95,0.7,32.02,0.25,19.82
33.75,-115.45,nov,0.18104894205415142,3.95,7.25,0.85,7.06,24.43,0.7,28.12,0.0,15.66
33.75,-115.45,dec,0.15617612065084568,3.36,6.57,0.86,6.36,25.44,0.68,33.44,0.03,9.09
32.75,-117.15,jan,0.1469204425711275,3.58,7.34,1.19,5.67,45.06,0.65,57.94,0.84,10.72
32.75,-117.15,feb,0.17040305584826132,4.18,7.56,1.69,5.42,61.36,0.61,51.24,1.74,12.4
32.75,-117.15,mar,0.17549174569722517,5.21,7.53,2.23,5.5,66.52,0.61,71.48,2.22,9.86
32.75,-117.15,apr,0.19041974007727433,6.12,7.88,2.4,5.91,57.47,0.6,70.28,1.22,13.06
32.75,-117.15,may,0.1666587636108184,5.29,8.74,2.58,3.83,75.56,0.48,61.7,0.27,18.15
32.75,-117.15,jun,0.18317351598173515,6.15,9.01,2.94,4.61,75.19,0.54,46.71,0.03,23.55
32.75,-117.15,jul,0.18896382156656125,6.59,9.2,2.98,5.33,64.12,0.59,46.12,0.32,27.86
32.75,-117.15,aug,0.19409817351598171,6.63,9.03,2.65,6.25,67.2,0.64,48.11,0.03,24.05
32.75,-117.15,sep,0.1873234984193888,5.56,8.79,2.33,5.48,59.14,0.61,44.17,0.12,23.23
32.75,-117.15,oct,0.15692571127502636,4.43,8.26,1.65,5.36,51.46,0.6,57.45,0.29,16.79
32.75,-117.15,nov,0.14976642079381805,3.45,8.12,1.45,4.81,54.29,0.59,49.13,0.15,15.74
32.75,-117.15,dec,0.1430497014401124,3.27,7.34,1.01,5.73,35.23,0.64,50.62,0.73,10.58
32.85,-116.95,jan,0.15562471461187216,3.8,6.32,0.91,6.88,25.51,0.69,57.94,0.84,10.72
32.85,-116.95,feb,0.17841381278538812,4.53,6.64,1.48,6.47,43.86,0.66,51.24,1.74,12.4
32.85,-116.95,mar,0.16996432648401824,5.12,6.88,2.08,5.58,59.63,0.6,71.48,2.22,9.86
32.85,-116.95,apr,0.1931678082191781,6.53,7.1,1.78,7.46,38.73,0.64,70.28,1.22,13.06
32.85,-116.95,may,0.1946561073059361,7.8,7.51,1.63,9.12,28.97,0.7,61.7,0.27,18.15
32.85,-116.95,jun,0.2091361301369863,7.89,8.08,1.67,8.89,25.86,0.69,46.71,0.03,23.55
32.85,-116.95,jul,0.20080051369863014,7.07,9.03,2.1,7.01,38.2,0.63,46.12,0.32,27.86
32.85,-116.95,aug,0.2106415525114155,7.48,8.16,1.23,9.42,17.48,0.72,48.11,0.03,24.05
32.85,-116.95,sep,0.21053367579908674,6.41,7.99,1.24,8.46,15.12,0.71,44.17,0.12,23.23
32.85,-116.95,oct,0.17092808219178082,5.06,7.24,1.09,7.63,26.87,0.69,57.45,0.29,16.79
32.85,-116.95,nov,0.1618747146118721,3.97,6.96,0.95,6.89,27.36,0.68,49.13,0.15,15.74
32.85,-116.95,dec,0.14945662100456622,3.41,6.31,0.82,6.59,24.35,0.67,50.62,0.73,10.58
33.85,-118.25,jan,0.13981380352955694,3.4,7.32,1.1,5.46,45.9,0.63,57.5,1.21,11.68
33.85,-118.25,feb,0.165254689621128,4.18,7.52,1.59,5.45,57.34,0.62,48.58,1.96,13.2
33.85,-118.25,mar,0.17178514130568925,5.13,7.44,2.08,5.45,62.99,0.6,70.07,2.27,10.38
33.85,-118.25,apr,0.17974361347649018,5.92,7.89,2.41,5.57,57.48,0.59,72.61,1.72,13.4
33.85,-118.25,may,0.16986424780945333,5.58,8.73,2.52,4.21,73.08,0.5,64.43,0.57,18.15
33.85,-118.25,jun,0.18342527458965815,6.32,8.95,2.68,5.21,65.88,0.55,54.18,0.02,22.77
33.85,-118.25,jul,0.21875370233246944,7.04,9.06,2.68,6.17,53.34,0.63,49.27,0.07,26.73
33.85,-118.25,aug,0.20586742564482288,6.79,8.81,2.26,6.53,50.52,0.66,50.94,0.0,23.16
33.85,-118.25,sep,0.192671695668271,5.6,8.61,1.95,5.91,47.76,0.62,44.91,0.04,22.61
33.85,-118.25,oct,0.1650848451190917,4.5,8.18,1.51,5.69,45.9,0.62,54.99,0.07,17.73
33.85,-118.25,nov,0.1503384548932494,3.53,7.87,1.17,5.49,41.97,0.62,45.51,0.13,16.48
33.85,-118.25,dec,0.13462637294829075,3.15,7.32,0.98,5.52,38.13,0.64,48.34,0.63,11.95
34.15,-115.05,jan,0.21547747336377468,3.6,6.47,0.86,6.69,32.04,0.69,33.05,0.01,11.31
34.15,-115.05,feb,0.23578173515981737,4.56,6.71,1.28,6.85,39.81,0.69,23.14,0.03,13.87
34.15,-115.05,mar,0.24381400304414,5.29,6.95,1.99,5.76,52.58,0.63,38.03,0.14,13.89
34.15,-115.05,apr,0.3011505327245053,7.19,7.3,1.53,8.76,24.19,0.72,32.06,0.02,19.5
34.15,-115.05,may,0.30266651445966514,8.01,8.13,1.74,9.21,25.24,0.72,20.94,0.06,27.22
34.15,-115.05,jun,0.2754677321156773,8.05,8.83,1.73,9.05,28.74,0.7,18.0,0.05,32.95
34.15,-115.05,jul,0.2684922374429224,7.4,10.02,1.93,7.7,40.06,0.66,28.26,0.19,36.15
34.15,-115.05,aug,0.273551598173516,7.62,8.97,1.13,9.87,14.66,0.74,27.92,0.63,33.06
34.15,-115.05,sep,0.2740065449010654,6.41,8.49,1.08,8.8,18.63,0.72,25.7,0.4,28.93
34.15,-115.05,oct,0.23342473363774735,4.87,7.58,1.01,7.57,26.05,0.68,30.96,0.34,21.22
34.15,-115.05,nov,0.22094634703196347,3.8,7.05,0.89,6.86,28.68,0.69,26.09,0.0,16.75
34.15,-115.05,dec,0.19409794520547946,3.19,6.47,0.83,6.19,31.55,0.67,32.94,0.01,9.99
35.35,-118.85,jan,0.1236189497716895,2.98,6.49,1.07,4.99,50.79,0.59,68.58,1.67,7.38
35.35,-118.85,feb,0.16069543378995432,4.16,6.46,1.3,6.26,44.17,0.64,51.91,0.6,9.95
35.35,-118.85,mar,0.1485208904109589,4.47,6.77,2.1,4.4,70.56,0.54,71.0,2.07,7.36
35.35,-118.85,apr,0.18214794520547947,5.76,7.21,2.04,5.92,53.66,0.58,71.23,1.97,12.11
35.35,-118.85,may,0.21644885844748857,7.6,7.42,1.77,8.61,28.72,0.69,55.62,0.25,18.94
35.35,-118.85,jun,0.22373390410958904,8.23,7.98,1.59,9.66,21.54,0.72,38.39,0.01,24.61
35.35,-118.85,jul,0.21602499999999997,7.79,8.78,1.64,8.85,21.47,0.69,29.67,0.12,29.36
35.35,-118.85,aug,0.22291552511415522,7.88,7.78,0.89,10.81,5.71,0.77,28.11,0.01,25.6
35.35,-118.85,sep,0.20850707762557077,6.45,7.65,1.06,9.05,10.7,0.73,26.32,0.02,23.52
35.35,-118.85,oct,0.16493538812785388,4.65,7.01,0.93,7.47,25.17,0.67,47.65,0.39,15.45
35.35,-118.85,nov,0.13927077625570777,3.42,6.82,0.97,5.98,40.64,0.64,49.68,0.08,12.06
35.35,-118.85,dec,0.11910753424657536,2.72,6.4,0.95,4.92,44.41,0.59,54.27,0.79,7.97
33.85,-115.45,jan,0.1654038844941797,3.72,6.61,0.85,6.74,26.86,0.69,37.76,0.09,9.99
33.85,-115.45,feb,0.18890073316612,4.6,6.89,1.34,6.72,39.24,0.68,26.21,0.1,12.72
33.85,-115.45,mar,0.1889189015370763,5.55,7.02,1.81,6.5,45.33,0.65,43.94,0.15,12.04
33.85,-115.45,apr,0.232699369734388,7.32,7.38,1.43,9.03,21.49,0.73,37.71,0.07,17.56
33.85,-115.45,may,0.22133127532317193,8.26,8.16,1.38,10.07,17.06,0.74,24.27,0.09,25.61
33.85,-115.45,jun,0.20618914399639848,8.13,8.95,1.66,9.21,23.27,0.71,19.25,0.02,31.23
33.85,-115.45,jul,0.20080342787317515,7.56,10.12,1.84,8.06,37.16,0.67,28.4,0.16,34.66
33.85,-115.45,aug,0.20263087658370313,7.61,9.18,1.07,9.83,13.25,0.73,25.25,0.42,31.41
33.85,-115.45,sep,0.20505595215126377,6.42,8.73,1.12,8.64,16.27,0.72,24.33,0.11,27.75
33.85,-115.45,oct,0.1871480481059875,5.1,7.75,0.95,7.89,21.95,0.7,32.02,0.25,19.82
33.85,-115.45,nov,0.17923226574056209,3.95,7.25,0.85,7.06,24.43,0.7,28.12,0.0,15.66
33.85,-115.45,dec,0.15665123159045596,3.36,6.57,0.86,6.36,25.44,0.68,33.44,0.03,9.09
35.05,-117.75,jan,0.21279570600632244,3.34,6.25,0.87,6.19,38.15,0.66,55.84,0.63,6.9
35.05,-117.75,feb,0.2413634966631542,4.39,6.35,1.11,6.98,37.8,0.68,41.36,0.77,9.09
35.05,-117.75,mar,0.2624888040042149,5.28,6.43,1.79,6.18,49.34,0.64,59.91,0.97,7.79
35.05,-117.75,apr,0.2942518440463645,6.58,6.94,1.79,7.46,33.47,0.66,57.44,0.58,13.04
35.05,-117.75,may,0.3130090885142255,7.77,7.6,1.7,8.94,26.87,0.7,39.08,0.05,21.32
35.05,-117.75,jun,0.30916491043203376,8.19,8.22,1.69,9.38,24.16,0.71,28.46,0.03,27.05
35.05,-117.75,jul,0.2992088162978574,7.69,9.16,1.69,8.6,27.44,0.68,27.5,0.19,31.18
35.05,-117.75,aug,0.3073342553565156,7.86,8.01,0.89,10.79,4.35,0.76,23.45,0.01,27.36
35.05,-117.75,sep,0.2901868194590797,6.41,7.82,1.08,8.91,13.19,0.73,23.56,0.21,24.04
35.05,-117.75,oct,0.25555431155602387,4.87,7.07,0.89,7.89,23.52,0.7,40.62,0.25,15.79
35.05,-117.75,nov,0.2232802072356867,3.65,6.73,0.89,6.64,33.12,0.68,38.67,0.02,12.07
35.05,-117.75,dec,0.2043234106076572,3.0,6.24,0.82,5.87,35.34,0.65,44.8,0.29,6.56
35.05,-114.95,jan,0.16285309400094472,3.45,6.19,0.94,6.39,35.65,0.69,37.28,0.02,7.64
35.05,-114.95,feb,0.1978499448905684,4.5,6.34,1.19,7.22,39.44,0.7,26.17,0.05,9.97
35.05,-114.95,mar,0.18711174093318636,5.01,6.76,2.09,5.32,61.04,0.61,41.38,0.2,9.91
35.05,-114.95,apr,0.23178475830577863,7.08,7.01,1.55,8.7,27.63,0.71,34.65,0.22,16.06
35.05,-114.95,may,0.22064884795045403,8.02,7.75,1.77,9.27,25.91,0.72,19.77,0.01,24.38
35.05,-114.95,jun,0.21555634283314962,8.34,8.38,1.77,9.57,28.45,0.72,18.22,0.08,29.84
35.05,-114.95,jul,0.2027069227943106,7.31,9.68,1.93,7.57,47.82,0.65,32.92,0.76,32.06
35.05,-114.95,aug,0.21098619639951718,7.43,8.76,1.32,9.42,19.35,0.72,26.87,0.32,29.73
35.05,-114.95,sep,0.21104078097937332,6.28,8.13,1.22,8.55,20.06,0.72,27.46,0.38,24.91
35.05,-114.95,oct,0.18961462761769804,4.62,7.35,1.2,6.93,29.92,0.66,35.25,0.67,17.26
35.05,-114.95,nov,0.18078137301212407,3.59,6.74,0.95,6.36,32.95,0.67,30.72,0.0,12.66
35.05,-114.95,dec,0.1655249829423188,3.02,6.18,0.79,5.97,31.64,0.66,39.09,0.06,6.34
38.05,-121.95,jan,0.09334297311009639,2.12,7.12,1.01,3.14,61.35,0.47,88.24,2.24,8.35
38.05,-121.95,feb,0.1370502283105023,3.58,6.9,1.03,5.76,40.0,0.6,81.51,1.27,9.35
38.05,-121.95,mar,0.13609132420091322,3.88,7.28,2.03,3.54,73.66,0.49,83.91,3.78,8.58
38.05,-121.95,apr,0.16208828006088283,4.94,7.8,2.03,4.37,63.11,0.51,83.89,2.72,12.24
38.05,-121.95,may,0.22297691527143584,7.6,7.68,1.75,8.86,24.11,0.69,74.74,0.51,16.17
38.05,-121.95,jun,0.22726281075596144,8.07,8.28,1.61,9.61,22.88,0.7,66.66,0.01,19.75
38.05,-121.95,jul,0.2296397767630645,8.25,8.6,1.19,10.52,11.87,0.73,57.19,0.0,22.74
38.05,-121.95,aug,0.21993378995433793,7.58,8.05,0.98,10.33,5.69,0.75,62.8,0.0,20.03
38.05,-121.95,sep,0.2007026889903602,6.07,7.97,1.07,8.59,11.65,0.71,59.06,0.0,19.27
38.05,-121.95,oct,0.15181456113647893,4.28,7.59,0.98,6.94,23.0,0.65,59.13,0.21,15.69
38.05,-121.95,nov,0.10369723490613901,2.39,7.5,1.02,3.73,55.87,0.49,78.55,1.15,11.61
38.05,-121.95,dec,0.08469533231861999,2.01,6.95,0.81,3.64,56.85,0.49,73.24,2.17,7.64
36.25,-120.75,jan,0.13373082191780822,2.69,6.84,1.17,4.1,49.86,0.55,80.9,2.83,8.03
36.25,-120.75,feb,0.16900308219178078,3.96,6.73,1.07,6.35,37.14,0.63,70.27,1.23,9.6
36.25,-120.75,mar,0.14853173515981735,4.23,7.04,2.16,3.81,68.06,0.52,79.82,3.3,7.68
36.25,-120.75,apr,0.1669739726027397,5.39,7.59,2.17,4.9,57.78,0.54,78.11,2.21,12.35
36.25,-120.75,may,0.21841221461187213,7.75,7.51,1.66,9.05,20.82,0.7,57.08,0.74,18.52
36.25,-120.75,jun,0.2229703196347032,8.23,8.19,1.55,9.8,21.24,0.71,40.76,0.03,24.74
36.25,-120.75,jul,0.22264063926940636,8.2,8.7,1.33,10.0,12.72,0.73,27.27,0.09,30.2
36.25,-120.75,aug,0.22161860730593605,7.72,8.02,0.95,10.53,5.15,0.75,33.8,0.01,25.56
36.25,-120.75,sep,0.20893835616438355,6.32,7.85,1.0,8.94,8.37,0.73,32.83,0.01,23.35
36.25,-120.75,oct,0.17542214611872142,4.58,7.38,0.95,7.35,20.83,0.67,46.77,0.15,16.74
36.25,-120.75,nov,0.1510189497716895,3.04,7.23,1.01,5.11,42.51,0.59,67.48,0.43,11.88
36.25,-120.75,dec,0.12074155251141551,2.42,6.76,0.84,4.57,44.07,0.55,62.46,1.41,8.27
34.55,-117.65,jan,0.21295113277133826,3.5,6.23,0.85,6.47,40.38,0.67,55.79,0.86,6.52
34.55,-117.65,feb,0.2343596329469617,4.41,6.41,1.25,6.69,46.03,0.67,43.41,1.31,8.55
34.55,-117.65,mar,0.24353222690551463,5.02,6.51,1.85,5.59,56.3,0.6,64.15,1.5,6.97
34.55,-117.65,apr,0.2890487794169301,6.31,6.88,1.76,7.07,37.38,0.63,63.08,1.06,11.51
34.55,-117.65,may,0.30245038637161925,7.66,7.46,1.56,8.96,23.57,0.69,45.41,0.16,19.49
34.55,-117.65,jun,0.2983388215665613,8.0,8.09,1.56,9.35,24.43,0.7,33.2,0.05,25.12
34.55,-117.65,jul,0.28081094134176326,7.45,9.04,1.71,8.22,33.14,0.66,32.93,0.24,29.11
34.55,-117.65,aug,0.29772940814892873,7.78,7.9,0.9,10.56,8.67,0.75,28.02,0.01,25.56
34.55,-117.65,sep,0.27822005619950824,6.37,7.76,1.07,8.8,15.64,0.72,26.97,0.17,22.75
